Unnamed: 0.1,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
2317,58.0,11,1,0,0,6570,0,0,0,21,1,106.0,3.0,-1,0.0,3,0
3816,32.0,8,0,1,0,3540,2,0,0,18,0,10.0,0.0,178,1.0,0,0
872,33.0,4,1,1,0,716,2,0,0,14,0,234.0,2.0,-1,0.0,3,0
1372,33.0,4,2,2,0,-386,2,0,2,23,0,530.0,1.0,-1,0.0,3,0
1855,41.0,4,1,1,0,618,0,0,0,5,6,1056.0,1.0,-1,0.0,3,0
2965,35.0,0,0,0,0,3587,2,0,2,30,0,148.0,4.0,-1,0.0,3,0
3630,44.0,4,2,3,0,759,2,0,2,23,0,397.0,1.0,-1,0.0,3,0
1319,49.0,9,0,1,0,1623,2,0,0,19,3,1081.0,2.0,-1,0.0,3,1
2560,44.0,0,0,1,0,1071,1,0,0,11,0,10.0,3.0,357,1.0,0,0
4429,45.0,7,0,0,0,44,0,0,2,11,4,81.0,1.0,-1,0.0,3,0
4303,46.0,4,1,1,0,834,2,0,0,11,1,196.0,2.0,-1,0.0,3,0
3607,70.0,11,0,1,0,1164,0,0,1,14,0,338.0,3.0,185,2.0,0,0
375,30.0,2,1,1,0,0,2,0,0,18,0,131.0,6.0,363,9.0,0,0
1908,44.0,4,1,1,0,-27,2,1,2,14,0,100.0,3.0,-1,0.0,3,0
333,32.0,2,0,0,0,228,2,0,0,21,1,1017.0,6.0,-1,0.0,3,1
3745,23.0,2,1,1,0,250,2,0,0,18,0,222.0,1.0,-1,0.0,3,0
3828,31.0,0,0,3,0,-120,2,0,0,3,6,100.0,3.0,201,2.0,0,0
2365,33.0,8,2,1,0,661,2,0,0,18,3,411.0,1.0,173,2.0,1,0
1604,49.0,9,1,2,0,151,2,0,0,8,1,97.0,3.0,-1,0.0,3,1
1118,60.0,11,0,1,0,4820,0,0,2,5,4,419.0,1.0,-1,0.0,3,0
3490,66.0,9,1,2,0,6483,0,0,0,13,5,275.0,1.0,-1,0.0,3,0
4400,48.0,8,0,1,0,5,2,0,2,7,0,697.0,2.0,-1,0.0,3,0
1943,40.0,8,2,1,0,212,0,0,2,7,2,176.0,1.0,-1,0.0,3,0
2958,31.0,2,0,2,0,309,2,1,2,7,0,294.0,1.0,-1,0.0,3,0
3760,46.0,9,0,2,0,0,0,0,2,7,0,70.0,2.0,-1,0.0,3,0
4479,39.0,8,1,1,0,163,2,0,0,30,2,107.0,2.0,-1,0.0,3,0
3778,35.0,9,0,2,0,8,0,0,0,23,7,93.0,3.0,-1,0.0,3,1
2376,35.0,2,0,1,0,152,2,0,2,2,4,563.0,1.0,-1,0.0,3,1
4380,57.0,6,0,1,0,0,0,0,0,22,5,197.0,2.0,-1,0.0,3,0
1342,27.0,8,0,3,0,710,2,0,0,6,0,653.0,1.0,334,2.0,2,0
320,45.0,8,0,3,0,1783,0,0,2,20,4,11.0,11.0,-1,0.0,3,0
1619,33.0,0,0,1,0,249,2,0,0,31,1,61.0,4.0,-1,0.0,3,0
4056,39.0,2,0,3,0,2420,0,0,0,19,3,405.0,2.0,-1,0.0,3,0
2060,43.0,0,0,0,0,-93,2,0,2,26,0,402.0,2.0,-1,0.0,3,0
2945,27.0,10,1,2,0,118,0,0,0,25,0,112.0,1.0,-1,0.0,3,0
2219,44.0,4,0,1,0,2776,2,0,0,27,2,701.0,1.0,-1,0.0,3,1
1673,36.0,8,1,1,0,1281,0,0,1,24,1,119.0,2.0,-1,0.0,3,0
1942,66.0,9,0,2,0,2169,0,0,0,7,1,282.0,1.0,-1,0.0,3,0
260,54.0,6,0,1,0,209,2,1,0,25,1,97.0,1.0,-1,0.0,3,0
3905,24.0,0,0,1,0,0,1,0,2,28,0,10.0,1.0,-1,0.0,3,0
2039,43.0,9,0,2,0,13044,0,0,0,18,5,36.0,4.0,-1,0.0,3,0
689,30.0,4,1,2,0,60,2,1,2,7,0,306.0,5.0,-1,0.0,3,0
901,30.0,4,1,2,0,3,2,0,0,6,0,45.0,2.0,169,2.0,0,0
2306,36.0,7,0,2,0,6,2,0,2,27,2,10.0,0.0,435,0.0,0,0
2026,25.0,8,0,1,0,894,2,0,2,28,0,328.0,1.0,-1,0.0,3,0
2892,28.0,2,1,1,0,2685,0,1,2,24,5,5.0,1.0,-1,0.0,3,0
138,52.0,7,0,2,0,-970,1,0,2,4,6,10.0,1.0,-1,0.0,3,1
1917,53.0,3,0,3,0,980,1,0,0,3,9,10.0,0.0,-1,0.0,3,0
1828,34.0,1,0,1,0,456,2,1,0,28,5,137.0,8.0,-1,0.0,3,0
1573,50.0,0,0,1,0,372,2,0,1,11,0,21.0,1.0,-1,0.0,3,0
319,26.0,3,1,1,0,1064,0,0,2,31,0,113.0,1.0,-1,0.0,3,0
653,39.0,2,0,3,0,1343,0,1,0,8,1,220.0,1.0,-1,0.0,3,0
2137,59.0,0,0,0,0,0,0,0,0,18,3,167.0,2.0,-1,0.0,3,0
3853,54.0,4,0,1,0,-315,0,1,0,10,1,2029.0,1.0,-1,0.0,3,1
558,41.0,0,0,1,1,720,0,1,0,24,1,651.0,1.0,-1,0.0,3,1
2187,51.0,0,0,0,0,-11,0,0,1,16,1,126.0,4.0,-1,0.0,3,0
112,32.0,5,0,1,0,217,2,1,0,15,1,317.0,5.0,-1,0.0,3,0
531,58.0,9,0,0,0,76,2,0,1,18,0,54.0,4.0,-1,0.0,3,0
224,54.0,9,0,0,0,1691,2,0,0,20,3,186.0,1.0,-1,0.0,3,0
723,34.0,2,0,1,0,586,2,1,2,8,0,224.0,2.0,-1,0.0,3,0
4028,52.0,8,1,3,0,2227,0,0,0,24,6,242.0,2.0,-1,0.0,3,1
2883,39.0,5,0,3,0,1148,0,0,1,29,1,104.0,2.0,-1,0.0,3,0
1141,46.0,4,0,1,0,-337,2,0,2,27,0,112.0,1.0,-1,0.0,3,0
1433,33.0,0,1,1,0,13494,1,0,2,20,4,10.0,25.0,-1,0.0,3,0
2373,28.0,0,0,1,0,8,2,0,0,15,0,196.0,1.0,-1,0.0,3,0
3869,36.0,9,2,2,0,649,0,0,0,16,1,237.0,2.0,91,1.0,0,0
3371,49.0,3,0,2,0,-471,2,0,0,20,3,77.0,3.0,185,7.0,0,0
3984,39.0,2,1,3,0,1378,2,0,2,8,0,257.0,2.0,-1,0.0,3,0
1458,36.0,9,0,2,0,2987,2,0,0,12,5,307.0,1.0,-1,0.0,3,1
3097,37.0,7,0,0,0,52,2,0,2,7,0,359.0,1.0,-1,0.0,3,0
1415,75.0,11,2,0,0,852,0,0,0,15,10,341.0,1.0,-1,0.0,3,0
2762,42.0,9,0,2,0,520,0,0,0,4,3,158.0,1.0,-1,0.0,3,0
846,38.0,4,1,1,0,4366,2,0,0,29,1,188.0,2.0,-1,0.0,3,0
193,36.0,2,0,1,0,1981,0,0,2,17,4,48.0,2.0,-1,0.0,3,0
1464,31.0,0,0,1,0,1766,0,1,0,5,4,166.0,2.0,-1,0.0,3,1
2621,24.0,0,1,3,0,431,2,0,2,3,4,108.0,12.0,-1,0.0,3,0
946,52.0,9,0,2,0,3163,0,0,0,25,5,56.0,6.0,-1,0.0,3,0
2021,41.0,4,0,2,0,0,1,0,2,20,4,10.0,1.0,-1,0.0,3,0
2551,38.0,9,2,1,0,-17,0,0,0,21,3,11.0,4.0,-1,0.0,3,0
1629,42.0,0,0,1,0,130,2,0,2,29,0,285.0,1.0,-1,0.0,3,0
2928,32.0,4,1,2,0,930,0,0,0,27,5,85.0,7.0,-1,0.0,3,0
117,22.0,8,1,1,0,4111,0,1,0,19,5,65.0,1.0,-1,0.0,3,0
645,46.0,5,0,1,0,548,0,0,0,12,5,1181.0,4.0,-1,0.0,3,1
1870,25.0,10,1,3,0,10788,0,0,0,23,9,102.0,2.0,210,2.0,1,0
3,30.0,9,0,2,0,1476,2,1,2,3,4,199.0,4.0,-1,0.0,3,0
74,39.0,11,0,3,0,344,2,0,2,15,0,221.0,1.0,-1,0.0,3,0
1755,38.0,4,0,1,0,226,2,0,2,30,0,762.0,3.0,-1,0.0,3,1
467,39.0,9,0,2,0,-606,2,0,2,26,0,142.0,1.0,-1,0.0,3,0
3393,49.0,4,0,2,0,279,2,0,2,19,0,168.0,4.0,-1,0.0,3,0
5,35.0,9,0,2,0,747,0,0,0,23,6,10.0,0.0,176,3.0,0,0
1246,47.0,9,0,2,0,109,2,0,0,22,1,268.0,1.0,-1,0.0,3,0
919,25.0,7,0,1,0,-76,2,0,2,12,0,241.0,3.0,-1,0.0,3,0
2595,31.0,7,1,1,0,85,0,0,2,16,1,151.0,1.0,-1,0.0,3,0
228,36.0,0,0,0,0,123,2,0,0,18,0,9.0,1.0,-1,0.0,3,0
1063,33.0,0,0,0,0,1165,2,0,2,21,0,420.0,2.0,-1,0.0,3,0
2590,39.0,2,0,3,0,0,2,0,0,12,0,214.0,3.0,-1,0.0,3,0
242,44.0,9,0,2,0,3762,0,0,0,28,5,125.0,12.0,-1,0.0,3,0
2946,45.0,8,0,1,0,-388,2,0,0,14,1,175.0,2.0,-1,0.0,3,0
3789,47.0,9,0,2,0,0,0,0,0,27,11,508.0,1.0,-1,0.0,3,1
1160,38.0,0,2,1,0,157,0,0,2,9,4,299.0,5.0,-1,0.0,3,0
3874,26.0,10,1,2,0,294,0,0,0,5,10,87.0,1.0,91,2.0,2,1
1630,32.0,9,2,2,0,1,2,0,2,8,0,399.0,4.0,-1,0.0,3,0
3714,35.0,9,2,2,0,434,2,0,0,11,0,277.0,1.0,271,2.0,2,0
3517,25.0,7,0,2,0,914,2,0,2,12,0,185.0,2.0,-1,0.0,3,0
2890,31.0,2,0,1,0,440,2,0,2,17,4,117.0,3.0,-1,0.0,3,0
3421,65.0,6,0,0,0,2179,2,0,0,4,8,112.0,7.0,-1,0.0,3,0
2563,55.0,8,0,1,0,865,2,0,0,17,7,85.0,1.0,151,1.0,0,0
2671,32.0,9,1,2,0,474,2,0,0,7,5,90.0,3.0,-1,0.0,3,0
1526,60.0,8,0,1,0,1025,0,0,0,6,5,388.0,8.0,-1,0.0,3,0
1605,53.0,2,0,1,0,-2,2,1,0,16,7,144.0,2.0,-1,0.0,3,0
4369,57.0,4,0,1,0,16063,2,0,2,30,0,352.0,3.0,-1,0.0,3,0
2324,34.0,0,0,1,0,103,2,1,2,8,0,956.0,2.0,-1,0.0,3,0
2709,32.0,9,0,2,0,273,2,1,0,18,1,97.0,3.0,-1,0.0,3,0
3866,28.0,0,1,3,0,0,2,0,2,28,0,386.0,1.0,-1,0.0,3,0
1312,80.0,11,0,1,0,8304,0,0,1,9,4,712.0,1.0,64,12.0,0,1
3448,59.0,11,2,3,0,319,0,1,0,24,1,129.0,1.0,-1,0.0,3,0
1989,45.0,0,0,1,0,2926,2,1,0,19,3,482.0,3.0,120,2.0,0,0
3900,30.0,8,1,1,0,3809,2,0,2,3,4,159.0,4.0,-1,0.0,3,0
2362,58.0,9,0,1,0,407,1,0,0,29,1,10.0,2.0,-1,0.0,3,0
1975,50.0,8,2,1,0,1111,2,0,0,17,7,50.0,1.0,-1,0.0,3,0
3514,39.0,3,0,1,0,270,1,0,2,3,4,10.0,1.0,-1,0.0,3,0
1761,35.0,4,0,1,0,251,2,1,2,1,1,128.0,3.0,-1,0.0,3,0
3391,36.0,0,0,3,0,70,2,0,2,8,0,219.0,4.0,-1,0.0,3,0
1305,44.0,0,0,0,0,-14,2,1,2,19,0,179.0,4.0,-1,0.0,3,0
2739,46.0,4,0,1,0,2098,0,0,0,7,5,110.0,2.0,-1,0.0,3,0
1541,43.0,5,0,1,0,634,2,0,0,17,3,65.0,1.0,131,1.0,0,0
4365,39.0,9,0,3,0,150,0,0,0,21,5,151.0,2.0,-1,0.0,3,0
2472,54.0,8,0,1,0,865,2,0,0,17,3,71.0,1.0,-1,0.0,3,0
3625,51.0,0,0,1,0,1840,2,0,0,18,5,312.0,3.0,-1,0.0,3,0
2642,46.0,0,0,0,0,143,2,0,2,7,0,279.0,1.0,-1,0.0,3,0
2795,36.0,4,2,2,0,1174,2,0,0,18,3,192.0,2.0,-1,0.0,3,0
3995,37.0,0,2,1,0,0,2,0,0,21,7,146.0,4.0,-1,0.0,3,1
622,32.0,0,1,1,0,-84,2,0,0,11,0,426.0,1.0,-1,0.0,3,0
3849,27.0,0,0,1,0,362,2,0,2,14,0,332.0,2.0,-1,0.0,3,0
1493,39.0,4,1,3,0,-41,0,1,0,25,5,40.0,15.0,-1,0.0,3,0
110,21.0,10,1,1,0,2488,0,0,0,30,4,258.0,6.0,169,3.0,2,1
2275,45.0,9,0,3,0,-206,2,0,0,6,0,337.0,2.0,-1,0.0,3,0
4111,40.0,2,2,1,0,1959,2,0,2,30,0,177.0,1.0,-1,0.0,3,0
1169,37.0,8,0,1,0,1193,0,0,0,12,0,396.0,2.0,-1,0.0,3,0
4083,51.0,9,0,2,0,1612,0,0,0,16,10,384.0,1.0,182,5.0,0,0
232,44.0,4,1,1,0,33,2,0,0,13,0,195.0,3.0,351,10.0,0,0
66,31.0,2,0,1,0,338,2,0,0,28,2,155.0,1.0,-1,0.0,3,0
4122,42.0,4,2,1,0,248,0,0,0,19,5,163.0,4.0,-1,0.0,3,0
1603,32.0,4,0,3,0,14533,0,0,0,31,9,646.0,3.0,198,2.0,2,0
2072,44.0,9,1,2,0,-1313,2,1,0,15,0,104.0,10.0,-1,0.0,3,0
3283,45.0,0,0,0,0,2128,2,0,2,19,0,149.0,4.0,-1,0.0,3,0
3596,34.0,8,0,1,0,396,2,0,0,16,1,101.0,3.0,-1,0.0,3,0
2192,26.0,8,1,1,0,236,2,1,0,18,0,8.0,2.0,-1,0.0,3,0
536,45.0,9,0,2,0,1529,0,0,0,30,4,160.0,1.0,-1,0.0,3,0
2859,39.0,0,1,3,0,8627,2,0,0,15,0,169.0,1.0,346,1.0,0,0
125,34.0,5,1,2,0,462,0,0,0,21,5,1877.0,3.0,-1,0.0,3,1
3545,55.0,11,0,3,0,2749,2,0,2,29,0,58.0,2.0,-1,0.0,3,0
2133,52.0,7,0,2,0,214,0,0,2,29,5,161.0,3.0,-1,0.0,3,0
1254,32.0,3,2,0,0,0,0,0,0,15,1,175.0,4.0,-1,0.0,3,0
1296,58.0,1,0,1,0,2,0,0,2,16,4,684.0,1.0,-1,0.0,3,0
1976,27.0,0,1,1,0,113,0,0,0,22,1,39.0,17.0,-1,0.0,3,0
4084,45.0,3,0,0,0,180,2,1,2,27,0,62.0,2.0,-1,0.0,3,0
3861,39.0,2,0,3,0,961,0,1,0,14,5,757.0,4.0,-1,0.0,3,0
2075,39.0,11,0,3,0,473,0,0,0,7,1,112.0,1.0,78,1.0,0,0
484,54.0,9,0,2,0,55,1,0,0,2,4,10.0,2.0,-1,0.0,3,0
1654,44.0,7,0,0,0,-312,2,0,2,20,4,22.0,3.0,-1,0.0,3,0
1215,23.0,4,1,1,0,598,0,0,0,30,7,166.0,1.0,-1,0.0,3,0
3086,32.0,0,0,1,0,736,2,0,2,23,0,700.0,3.0,-1,0.0,3,0
3767,55.0,6,0,1,0,139,0,0,0,22,5,256.0,2.0,-1,0.0,3,0
4119,52.0,11,1,1,0,316,0,0,0,12,0,463.0,3.0,-1,0.0,3,0
3806,52.0,11,0,1,0,603,0,1,2,9,4,79.0,1.0,-1,0.0,3,0
4098,30.0,4,0,1,0,1211,2,0,0,18,0,176.0,1.0,-1,0.0,3,0
3345,31.0,4,2,1,0,10787,2,0,2,4,4,135.0,2.0,-1,0.0,3,0
3996,34.0,9,0,3,0,-294,2,0,2,27,0,532.0,2.0,-1,0.0,3,0
1774,39.0,9,1,3,0,781,0,0,0,9,7,125.0,6.0,-1,0.0,3,0
2410,31.0,6,1,2,0,287,2,0,0,19,3,182.0,1.0,-1,0.0,3,0
2797,30.0,9,1,2,0,18,0,0,2,20,0,121.0,11.0,-1,0.0,3,0
918,25.0,8,0,1,0,18,1,0,0,18,1,10.0,1.0,-1,0.0,3,0
1646,38.0,4,1,2,0,2273,2,0,0,17,7,222.0,1.0,-1,0.0,3,0
1026,46.0,8,0,1,0,1069,2,0,2,8,0,45.0,2.0,-1,0.0,3,0
1030,38.0,9,0,2,0,-70,2,0,0,30,2,140.0,1.0,2,3.0,1,0
882,39.0,6,2,3,0,94,2,0,0,22,1,184.0,4.0,-1,0.0,3,0
1335,39.0,0,0,3,0,1564,0,0,2,17,4,57.0,1.0,-1,0.0,3,0
2746,47.0,4,0,1,0,1219,0,0,0,18,5,697.0,4.0,-1,0.0,3,1
3695,31.0,9,0,2,0,1331,0,0,0,30,7,297.0,1.0,86,3.0,2,1
2713,54.0,4,0,2,0,98,0,0,0,8,5,420.0,4.0,-1,0.0,3,0
364,45.0,9,0,2,0,5450,0,0,0,8,5,188.0,2.0,-1,0.0,3,0
4381,43.0,2,2,1,0,0,0,0,0,31,1,106.0,4.0,-1,0.0,3,0
3287,30.0,8,1,1,0,127,1,0,0,18,0,10.0,6.0,368,1.0,1,0
2125,52.0,4,0,1,0,3554,0,1,0,8,1,89.0,1.0,-1,0.0,3,0
27,67.0,11,0,3,0,696,0,0,1,17,5,119.0,1.0,105,2.0,0,0
473,61.0,8,0,3,0,4608,0,0,0,12,10,212.0,1.0,-1,0.0,3,0
525,57.0,11,0,3,0,5799,0,0,2,17,4,97.0,1.0,-1,0.0,3,0
725,31.0,9,0,2,0,1010,2,0,0,15,0,385.0,3.0,364,9.0,1,0
55,48.0,8,0,1,0,3064,2,0,1,15,1,159.0,2.0,-1,0.0,3,0
638,39.0,0,2,3,0,275,0,1,0,10,1,144.0,5.0,-1,0.0,3,0
302,56.0,0,0,1,0,345,2,0,1,22,1,605.0,1.0,-1,0.0,3,0
2766,63.0,11,0,2,0,133,2,0,0,13,6,104.0,2.0,-1,0.0,3,0
4221,47.0,4,0,3,0,2106,2,0,2,6,0,168.0,1.0,-1,0.0,3,0
1276,41.0,9,2,2,0,5037,0,0,0,23,7,252.0,9.0,185,5.0,1,1
1890,46.0,4,0,1,0,499,2,0,0,31,1,37.0,10.0,-1,0.0,3,0
624,31.0,5,0,2,0,1134,0,0,0,6,6,174.0,2.0,-1,0.0,3,0
2055,48.0,4,0,1,0,568,2,0,0,2,8,378.0,2.0,386,1.0,2,1
1280,30.0,4,0,2,0,236,2,0,2,16,0,10.0,0.0,-1,0.0,3,0
2851,32.0,4,1,2,0,1625,0,0,0,22,0,796.0,1.0,109,1.0,0,1
1049,25.0,2,0,1,0,72,2,0,0,23,1,305.0,2.0,-1,0.0,3,0
336,33.0,0,0,0,0,-195,0,0,2,20,8,9.0,1.0,-1,0.0,3,0
3644,58.0,8,1,1,0,2223,0,0,0,4,9,1139.0,2.0,114,1.0,2,0
47,26.0,0,0,0,0,0,1,0,2,21,0,10.0,1.0,-1,0.0,3,0
2878,51.0,2,2,1,0,12,2,0,0,17,3,150.0,1.0,-1,0.0,3,0
106,37.0,0,0,1,0,427,2,1,2,9,4,371.0,3.0,-1,0.0,3,0
2397,43.0,0,1,0,0,30,2,0,2,30,0,379.0,17.0,-1,0.0,3,0
1079,50.0,8,2,1,0,202,0,1,0,17,3,148.0,1.0,-1,0.0,3,0
2286,30.0,4,1,1,0,790,0,0,0,20,5,696.0,3.0,-1,0.0,3,0
2261,34.0,4,1,1,0,0,1,0,0,21,5,10.0,2.0,-1,0.0,3,0
1144,48.0,9,0,2,0,998,2,0,0,29,2,121.0,3.0,-1,0.0,3,0
3968,58.0,9,0,2,0,1831,0,0,0,17,3,1531.0,1.0,-1,0.0,3,0
2296,32.0,0,0,1,0,1905,2,0,0,16,1,709.0,2.0,-1,0.0,3,1
2841,32.0,4,1,2,0,741,2,0,0,11,5,238.0,1.0,-1,0.0,3,0
3144,31.0,9,0,2,0,459,0,0,0,28,5,13.0,14.0,-1,0.0,3,0
1836,31.0,0,1,0,0,2488,2,0,0,20,7,14.0,1.0,-1,0.0,3,0
1753,56.0,2,0,1,0,83,0,0,0,27,5,26.0,11.0,-1,0.0,3,0
1101,28.0,9,0,2,0,1480,2,0,0,18,0,143.0,1.0,-1,0.0,3,0
1968,52.0,9,0,2,0,0,2,0,0,9,1,197.0,1.0,-1,0.0,3,0
3773,34.0,4,0,1,0,47,0,0,0,25,5,132.0,6.0,-1,0.0,3,0
3117,30.0,0,1,1,0,2145,2,0,0,18,0,727.0,2.0,-1,0.0,3,1
2393,41.0,1,0,1,0,2105,2,0,0,18,3,134.0,1.0,-1,0.0,3,0
523,47.0,0,0,0,0,233,1,0,0,8,5,10.0,3.0,-1,0.0,3,0
2280,29.0,9,1,1,0,-105,2,0,2,27,0,5.0,3.0,-1,0.0,3,0
2692,39.0,9,0,3,0,1310,0,0,1,30,2,521.0,3.0,158,7.0,1,0
3962,39.0,0,0,3,0,1331,2,0,0,29,1,213.0,2.0,-1,0.0,3,0
2885,26.0,2,1,1,0,50,2,0,0,12,5,153.0,1.0,-1,0.0,3,0
1428,42.0,2,0,1,0,292,2,0,0,11,0,222.0,3.0,-1,0.0,3,0
2581,30.0,9,1,2,0,775,2,0,2,16,4,124.0,2.0,-1,0.0,3,0
681,31.0,4,0,1,0,251,0,1,0,29,5,156.0,2.0,-1,0.0,3,0
603,39.0,2,1,3,0,2881,0,0,0,2,1,356.0,1.0,-1,0.0,3,1
1489,27.0,7,1,2,0,6421,0,0,1,28,2,147.0,4.0,-1,0.0,3,0
3899,29.0,9,1,3,0,3357,0,0,0,21,1,120.0,3.0,-1,0.0,3,0
4372,30.0,4,1,1,0,4787,2,0,0,18,3,266.0,1.0,167,2.0,0,0
3122,57.0,0,0,0,0,318,2,0,2,27,0,206.0,2.0,-1,0.0,3,0
4051,69.0,11,0,0,0,279,0,0,1,12,5,26.0,1.0,-1,0.0,3,0
60,41.0,0,0,0,0,-516,0,1,1,8,1,554.0,3.0,-1,0.0,3,0
1969,35.0,9,0,2,0,175,2,0,0,7,5,257.0,2.0,-1,0.0,3,0
671,44.0,4,0,1,0,310,2,0,0,6,6,200.0,1.0,253,1.0,0,0
92,27.0,2,1,1,0,-195,2,0,0,18,0,391.0,1.0,-1,0.0,3,1
666,32.0,9,0,2,0,0,0,0,0,19,3,66.0,1.0,-1,0.0,3,0
3751,39.0,4,0,1,0,116,0,0,0,24,5,79.0,2.0,94,2.0,2,0
1887,33.0,9,0,3,0,18347,2,0,2,23,0,415.0,1.0,-1,0.0,3,0
3266,45.0,0,0,1,0,192,2,0,0,13,0,10.0,0.0,176,1.0,1,0
280,59.0,5,0,2,0,593,0,0,2,13,0,64.0,2.0,-1,0.0,3,0
1719,48.0,9,0,1,0,4415,2,0,0,8,7,1032.0,3.0,141,7.0,0,1
3783,61.0,11,0,1,0,76,2,0,0,15,1,195.0,7.0,-1,0.0,3,0
359,39.0,10,1,3,0,2572,2,0,0,5,0,620.0,1.0,-1,0.0,3,0
899,51.0,0,0,3,0,10287,2,0,2,29,0,10.0,0.0,-1,0.0,3,0
3591,29.0,4,0,1,0,0,2,0,0,28,1,83.0,6.0,-1,0.0,3,0
1935,46.0,1,0,1,0,757,0,0,2,16,4,382.0,3.0,-1,0.0,3,0
4389,34.0,9,0,2,0,436,0,1,0,28,1,118.0,4.0,-1,0.0,3,0
1994,44.0,9,0,0,0,4758,2,0,0,22,1,712.0,6.0,-1,0.0,3,1
3841,32.0,4,0,1,0,5122,0,0,0,13,5,31.0,1.0,-1,0.0,3,0
2895,33.0,8,0,1,0,220,2,0,2,27,0,345.0,1.0,-1,0.0,3,0
3254,40.0,8,0,1,0,1327,2,1,2,26,0,76.0,2.0,-1,0.0,3,0
3734,27.0,2,0,1,0,0,2,0,0,22,1,1608.0,13.0,-1,0.0,3,1
760,59.0,8,0,1,0,817,0,0,0,9,7,304.0,1.0,-1,0.0,3,0
2158,43.0,9,0,3,0,422,0,0,0,12,5,110.0,1.0,-1,0.0,3,0
1906,49.0,0,2,0,0,15,2,0,2,27,0,550.0,7.0,-1,0.0,3,0
42,52.0,0,0,1,0,1117,2,0,0,13,0,365.0,1.0,-1,0.0,3,0
2173,55.0,2,0,3,0,1210,2,0,2,30,0,868.0,1.0,-1,0.0,3,0
204,29.0,0,1,2,0,455,0,0,1,21,7,403.0,1.0,-1,0.0,3,1
1473,53.0,0,0,1,0,70,2,0,2,5,0,611.0,2.0,-1,0.0,3,0
2100,35.0,9,1,2,0,633,2,0,0,17,7,128.0,3.0,-1,0.0,3,0
2593,46.0,9,1,1,0,295,2,0,2,23,0,141.0,6.0,-1,0.0,3,0
68,41.0,9,0,1,0,0,0,1,0,7,1,630.0,3.0,-1,0.0,3,0
3793,49.0,6,0,0,0,249,2,0,0,21,3,450.0,1.0,-1,0.0,3,0
1875,30.0,0,1,1,0,180,0,0,0,14,1,203.0,1.0,183,2.0,0,0
3579,44.0,9,2,2,0,0,1,0,0,10,5,10.0,1.0,-1,0.0,3,0
2832,36.0,9,0,2,0,1582,0,0,1,3,6,26.0,2.0,197,1.0,0,0
3953,40.0,9,0,2,0,51,1,0,0,19,5,10.0,2.0,-1,0.0,3,0
3472,33.0,4,0,1,0,1844,2,0,2,29,0,241.0,3.0,-1,0.0,3,0
2231,30.0,5,1,2,0,48,0,0,0,21,3,140.0,1.0,-1,0.0,3,0
137,34.0,9,1,2,0,0,0,0,0,5,6,71.0,1.0,-1,0.0,3,0
2947,40.0,5,0,2,0,1603,1,0,2,17,4,10.0,1.0,-1,0.0,3,0
796,38.0,2,2,1,0,792,0,0,2,6,4,430.0,1.0,-1,0.0,3,0
2180,33.0,9,0,1,0,11,2,0,0,4,0,104.0,3.0,-1,0.0,3,0
2128,38.0,0,0,0,0,1327,2,0,0,20,3,277.0,1.0,-1,0.0,3,0
3634,54.0,11,0,1,0,153,2,1,2,26,0,74.0,1.0,-1,0.0,3,0
3177,32.0,9,1,2,0,11797,2,0,0,11,5,95.0,2.0,-1,0.0,3,0
758,40.0,0,0,0,0,1136,2,0,2,21,0,86.0,1.0,-1,0.0,3,0
541,27.0,4,1,3,0,59,0,0,0,15,1,792.0,4.0,-1,0.0,3,0
1019,53.0,11,0,1,0,665,2,0,0,22,7,371.0,2.0,-1,0.0,3,1
3802,34.0,8,0,2,0,37,0,0,0,6,6,45.0,1.0,-1,0.0,3,0
3031,44.0,9,0,2,0,332,1,0,0,23,1,10.0,5.0,-1,0.0,3,0
3552,58.0,11,0,1,0,35,0,0,0,29,1,336.0,7.0,-1,0.0,3,0
165,31.0,8,1,1,0,2104,2,0,2,3,4,455.0,1.0,-1,0.0,3,0
248,42.0,9,0,2,0,484,2,0,0,11,1,144.0,2.0,-1,0.0,3,0
1331,42.0,5,0,1,0,97,1,0,0,10,1,10.0,2.0,-1,0.0,3,0
2017,34.0,4,1,2,0,925,2,0,0,13,7,709.0,1.0,-1,0.0,3,1
446,31.0,4,0,1,0,2363,2,0,2,13,0,247.0,1.0,-1,0.0,3,0
2482,62.0,6,0,1,0,565,0,0,0,4,8,123.0,3.0,-1,0.0,3,0
2906,34.0,9,1,2,0,0,0,0,0,21,5,191.0,2.0,-1,0.0,3,0
1358,41.0,4,0,1,0,0,1,0,0,11,10,10.0,1.0,-1,0.0,3,0
2845,39.0,9,0,3,0,1058,0,0,0,11,10,188.0,3.0,-1,0.0,3,1
2145,38.0,3,0,0,0,-363,0,0,2,12,4,340.0,2.0,-1,0.0,3,0
1329,34.0,8,1,1,0,852,0,0,0,14,7,108.0,2.0,-1,0.0,3,0
2853,33.0,4,0,1,0,9305,2,0,0,17,7,407.0,2.0,-1,0.0,3,0
2785,41.0,4,0,1,0,902,0,0,2,16,4,35.0,6.0,-1,0.0,3,0
763,35.0,4,1,1,0,450,2,0,0,13,0,63.0,1.0,-1,0.0,3,0
3930,51.0,11,2,1,0,1679,0,0,0,12,5,417.0,1.0,365,9.0,1,1
